,start_longitude,start_latitude,end_longitude,end_latitude,start_longitude_utm,start_latitude_utm,end_longitude_utm,end_latitude_utm,hour,daytype
296842,4.95925,52.31879,4.89115,52.352579999999996,125820.86308793398,481290.5127901154,121203.38433303307,485079.65227054205,23,weekday
298399,4.85855,52.349509999999995,4.93295,52.3452,118979.85271989691,484753.7772197046,124046.08233670791,484239.86381994776,23,weekday
298391,4.92094,52.35062,4.8822,52.32631,123231.58045695304,484848.104053058,120573.25671016374,482161.0039867077,23,weekday
298389,4.87801,52.36363,4.86453,52.36594,120316.79218539892,486315.31231148535,119400.48139986447,486578.86532724317,23,weekday
298396,4.92724,52.34467,4.87939,52.36677,123656.6193598902,484183.34822377766,120413.23622629944,486664.01797878713,23,weekday
298403,4.893330000000001,52.40245,4.94435,52.371590000000005,121389.72225348392,490627.33256408677,124840.83756831587,487171.2900488617,23,weekday
298416,4.89041,52.3617,4.89565,52.35066,121159.92322845562,486094.7133485591,121508.52127772721,484863.93933488725,23,weekday
298411,4.98074,52.36254,4.94086,52.36425,127313.39513463563,486149.8346578773,124598.13503506164,486356.07552470505,23,weekday
298402,4.8703,52.3623,4.9244900000000005,52.354459999999996,119790.5847913271,486171.05050661677,123476.18109539656,485273.80337341444,23,weekday
298412,4.90103,52.36481,4.85315,52.37189,121885.63800445743,486435.8354787346,118630.27405019899,487246.529001691,23,weekday
298405,4.94362,52.361959999999996,4.90559,52.34539,124784.56599753558,486100.12867740326,122181.86865774644,484273.0390052462,23,weekday
298427,4.906280000000001,52.37768,4.9436599999999995,52.399190000000004,122252.72530932902,487865.40614491573,124812.6431926424,490242.45558653295,23,weekday
298397,4.91109,52.34758,4.92769,52.35626,122558.24608617887,484514.2282136178,123695.45847756763,485472.6897159602,23,weekday
298413,4.88711,52.37108,4.89489,52.37708,120942.34148888645,487139.9050415975,121476.70802040029,487803.8560151591,23,weekday
298414,4.89128,52.37595,4.9306,52.37512,121230.03361523087,487679.80471384147,123906.92127603809,487569.86027244077,23,weekday
298435,4.90033,52.36119,4.95479,52.307390000000005,121835.25432838462,486033.3838478635,125509.20538820754,480023.9283371752,23,weekday
298421,4.87458,52.37301,4.9221699999999995,52.34588,120090.54630581042,487360.6045738369,123312.00091067661,484320.1803711777,23,weekday
298425,4.9202699999999995,52.35409,4.93075,52.36586,123188.41829463455,485234.47983222094,123910.64668651207,486539.497968845,23,weekday
298424,4.83894,52.34613,4.85876,52.349090000000004,117640.88740298284,484387.63742702646,118993.82030864657,484706.94272244116,23,weekday
298428,4.87384,52.364540000000005,4.92595,52.35849,120033.47772067411,486418.56511279964,123578.50055765983,485721.5590171413,23,weekday
299956,4.91845,52.407059999999994,4.88809,52.34916,123102.54743361953,491128.9037234833,120992.28584457678,484700.5655979517,23,weekday
299960,4.85431,52.346000000000004,4.87875,52.372209999999995,118688.09037910595,484365.36239593185,120373.89340266715,487269.5936865411,23,weekday
299957,4.8909,52.34483,4.84831,52.37973,121180.44758091311,484217.48440828494,118307.15532639157,488121.2692624334,23,weekday
299966,4.882630000000001,52.3608,4.953930000000001,52.31689,120629.28269052957,485998.23786777,125456.8699310411,481081.2688630062,23,weekday
299972,4.900869999999999,52.365190000000005,4.99846,52.352,121875.02389120153,486478.1885141549,128514.10802031939,484970.49733402644,23,weekday
299970,4.89267,52.35648,4.96028,52.31921,121309.90283117435,485512.86896406446,125891.36603798383,481336.8289390718,23,weekday
299981,4.90993,52.367940000000004,4.87985,52.350190000000005,122494.1230613169,486780.0596379872,120431.65262724459,484819.0638805028,23,weekday
299979,4.87398,52.36441,4.9240699999999995,52.35808,120042.91093118233,486404.0334217414,123450.14118373996,485676.7578717362,23,weekday
299977,4.883859999999999,52.36527,4.96981,52.37126,120716.52126327902,486494.9998970451,126574.4833632523,487124.28310665075,23,weekday
299964,4.96052,52.31754,5.00306,52.351240000000004,125906.63613559987,481150.9245300252,128827.06468451576,484884.2664313728,23,weekday
299967,4.8756,52.365390000000005,4.83939,52.37082,120154.02192122534,486512.290780939,117692.31428048832,487134.47250779247,23,weekday
299965,4.9097800000000005,52.34422,4.85093,52.36634,122466.5231224654,484140.97304099647,118474.52190563732,486630.13767070905,23,weekday
299974,4.86214,52.375170000000004,4.85456,52.35003,119245.14017695704,487606.9974556435,118708.42045369073,484813.6239247749,23,weekday
299989,4.8800099999999995,52.36637,4.95463,52.30642,120455.15191141624,486619.2171472349,125497.64955321877,479916.0692479052,23,weekday
299990,4.87654,52.383070000000004,4.9160699999999995,52.35629,120231.90724745375,488478.9686299331,122903.87201198458,485481.1096795367,23,weekday
299975,4.90362,52.35953,4.87781,52.36353,122058.12683821864,485847.187137896,120303.0913609245,486304.28176553117,23,weekday
299976,4.88121,52.36571,4.86188,52.374390000000005,120536.36992144372,486545.21238234866,119226.80629156437,487520.34072412987,23,weekday
301753,4.9023699999999995,52.37551,4.95921,52.31868,121984.87165890427,487625.7389618766,125818.06354698281,481278.29003366403,23,weekday
301741,4.89721,52.35602,4.9445,52.37147,121618.84056649171,485459.5875238496,124850.97118835937,487157.8760329379,23,weekday
301759,4.9173599999999995,52.36766,4.89974,52.34503,122999.95354378564,486745.5994869528,121782.97306351627,484235.64918494195,23,weekday
301731,4.88396,52.365190000000005,4.93524,52.37112,120723.27051923974,486486.0515718912,124220.10989869546,487122.82622133044,23,weekday
301752,4.88751,52.367,4.90655,52.3733,120966.45220912414,486685.76434851444,122267.87787661736,487377.9512566792,23,weekday
301732,4.89104,52.36548,4.86224,52.36027,121205.71561489679,486514.992932623,119239.94106015227,485949.1336237401,23,weekday
301755,4.921130000000001,52.33508,4.87994,52.3664,123233.40868138861,483119.00003352674,120450.40765007181,486622.58839957195,23,weekday
301760,4.84952,52.35927,4.91245,52.369690000000006,118372.65249476979,485844.22329569067,122667.02728560216,486973.6428300433,23,weekday
301744,4.82562,52.38043,4.875859999999999,52.36457,116762.8378449164,488210.8839852904,120171.08691101302,486420.9303404203,23,weekday
301756,4.92106,52.33501,4.88005,52.36636,123228.5875993963,483111.2423405891,120457.8684821693,486618.08545384376,23,weekday
301774,4.84278,52.367290000000004,4.94099,52.36824,117920.22918404102,486739.97578975355,124609.72281546419,486799.9613773407,23,weekday
301758,4.91027,52.362190000000005,4.96887,52.3709,122513.06931444374,486140.14486266323,126510.23649323065,487084.5973140336,23,weekday
301740,4.90666,52.36967,4.8990599999999995,52.35413,122272.6906614838,486974.0164060317,121743.45536929539,485248.4505837112,23,weekday
301748,4.87836,52.35905,4.905530000000001,52.34523,120337.05406883701,485805.5617176633,122177.66188653288,484255.2641652236,23,weekday
301763,4.89595,52.36745,4.92973,52.397529999999996,121541.62312761748,486731.90280398895,123863.41866898315,490063.6518409263,23,weekday
301780,4.896059999999999,52.3579,4.94988,52.3052,121541.91438212854,485669.29171816667,125172.87480661586,479782.27293509146,23,weekday
301770,4.94099,52.39867,4.88183,52.35892,124630.56997354024,490185.71396886685,120573.33016086028,485789.443689425,23,weekday
301767,4.852069999999999,52.35904,4.87449,52.37995,118546.16873308536,485817.347303114,120089.88048670336,488132.8132159981,23,weekday
301751,4.84941,52.38492,4.86336,52.37123,118386.33797788189,488698.1675468628,119325.04768288082,487168.0206051844,23,weekday
301749,4.89126,52.36553,4.91677,52.357890000000005,121220.73795689901,486520.4535170533,122952.71464609975,485658.8205488341,23,weekday
301773,4.87606,52.358990000000006,4.88232,52.32732,120180.33065536225,485799.98843081563,120582.21980271666,482273.32159354753,23,weekday
301761,4.9027,52.37273,4.93848,52.373090000000005,122005.27510807026,487316.27707995713,124442.11705897018,487340.6439758267,23,weekday
301786,4.89724,52.36376,4.95469,52.30731,121626.70601428626,486320.7478258747,125502.33231357843,480015.0680505917,23,weekday
301775,4.89974,52.34503,4.86051,52.34425,121782.97306351627,484235.64918494195,119109.14410195366,484167.5656118689,23,weekday
301769,4.90914,52.34428,4.87265,52.32512,122422.95559125133,484147.9362298106,119921.28944918538,482033.18044301233,23,weekday
301781,4.8527,52.36889,4.85599,52.35069,118597.1670628928,486912.9668225857,118806.39011579739,484886.3419888205,23,weekday
301762,4.89308,52.38354,4.89049,52.389340000000004,121358.36144376392,488523.4553233921,121186.45096450712,489169.988303096,23,weekday
301777,4.8990599999999995,52.35413,4.87176,52.341590000000004,121743.45536929539,485248.4505837112,119873.64624554111,483866.09710551886,23,weekday
301784,4.90378,52.37321,4.88411,52.326640000000005,122079.17854937026,487369.19224529143,120703.71706323314,482196.8151164883,23,weekday
301779,4.891380000000001,52.35621,4.9913,52.35799,121221.81715907308,485483.428437743,128029.92690762068,485639.6047932831,23,weekday
301772,4.88005,52.36636,4.85171,52.35774,120457.8684821693,486618.08545384376,118520.57683111801,485672.8872794131,23,weekday
306144,4.91668,52.357820000000004,4.92702,52.37932,122946.53309632366,485651.07194315834,123666.10604609356,488038.7085229376,23,weekday
306148,4.91538,52.35933,4.8722199999999996,52.32541,122859.06791268298,485819.65463025856,119892.204607079,482065.65453739354,23,weekday
306145,4.92017,52.370290000000004,4.90629,52.373509999999996,123193.22019981574,487036.9846512205,122250.32734393638,487401.43398363097,23,weekday
306142,4.89147,52.351620000000004,4.83562,52.35872,121224.45544120326,484972.6910233895,117425.323755898,485790.144457824,23,weekday
306155,4.90118,52.37672,4.9454,52.35757,121904.74152767251,487760.91021628067,124902.83511924201,485610.9429583356,23,weekday
306150,4.96366,52.37238,4.9013800000000005,52.3557,126156.38570740035,487251.32804702956,121902.68274022287,485422.07111243164,23,weekday
306146,4.9206900000000005,52.3707,4.90612,52.37355,123228.92744068547,487082.37448361795,122238.78021593863,487405.96134577703,23,weekday
306153,4.87645,52.39018,4.85309,52.36801,120231.3556314697,489270.093552427,118623.00637596703,486814.8598536243,23,weekday
306156,4.88961,52.369820000000004,4.95926,52.3192,121111.63323871155,486998.5417706499,125821.81417011787,481336.1263203087,23,weekday
306168,4.8680699999999995,52.366240000000005,4.918480000000001,52.338809999999995,119641.82817142783,486610.51117545593,123055.47571775435,483535.17352087295,23,weekday
306163,4.84556,52.38131,4.842890000000001,52.36135,118121.22665458078,488298.4605973023,117922.75725125721,486079.0203343099,23,weekday
306157,4.83254,52.352779999999996,4.84053,52.361959999999996,117210.45494055595,485130.8481694451,117762.51439202586,486148.10036059306,23,weekday
307801,4.92823,52.34402,4.90032,52.36123,123723.62246420013,484110.59987189254,121834.60305614915,486037.83893804107,23,weekday
307793,4.87089,52.39245,4.884580000000001,52.37678,119854.67318736375,489525.34357709787,120774.44270884081,487775.2962518356,23,weekday
307797,4.88353,52.36098,4.83879,52.3907,120690.72760545794,486017.83873581863,117668.19288731778,489346.6865277928,23,weekday
307804,4.90571,52.36922,4.9547,52.30735,122207.65925388545,486924.37743616634,125503.04085977821,480019.514464362,23,weekday
307803,4.91023,52.3658,4.92831,52.365190000000005,122512.98804821746,486541.82218935515,123743.98649364476,486466.0010976472,23,weekday
307802,4.90217,52.3623,4.8787199999999995,52.38073,121961.41604998425,486156.04528763436,120378.50186878923,488217.5691317356,23,weekday
307800,4.9229,52.34597,4.92025,52.338409999999996,123361.80766726287,484329.8751395851,123175.81702859128,483489.89000187465,23,weekday
307813,4.86374,52.37153,4.95926,52.31794,119351.16730559639,487201.21245693543,125820.98669343372,481195.93579788564,23,weekday
307805,4.88667,52.37003,4.85917,52.37263,120911.56986539954,487023.2857896999,119040.83792760095,487325.85933943023,23,weekday
307808,5.00683,52.35385,4.89717,52.35815,129085.4486051092,485173.3092709616,121617.71786462852,485696.5955890839,23,weekday
307812,4.88884,52.38725,4.943980000000001,52.31361,121072.53010249749,488938.21904104843,124776.19636973515,480720.42995461373,23,weekday
307817,4.88911,52.366170000000004,4.9646300000000005,52.37222,121074.79030501694,486592.6660002559,126222.33895157947,487233.14028997964,23,weekday
307810,4.88392,52.38212,4.88911,52.366170000000004,120733.62767733177,488369.7533654255,121074.79030501694,486592.6660002559,23,weekday
310769,4.84459,52.34232,4.85366,52.350809999999996,118022.70393456289,483960.8318743422,118647.73879724002,484900.8595037512,23,weekday
310761,4.94956,52.35516,4.99121,52.35797,125184.60660678009,485341.07968382025,128023.78374901896,485637.4130162437,23,weekday
310786,4.89321,52.379090000000005,4.9547099999999995,52.30734,121363.83703650293,488028.2734802813,125503.71622171385,480018.3977758126,23,weekday
310795,4.89251,52.37767,4.93165,52.406859999999995,121315.09591130288,487870.60488688416,124000.6228711869,491100.9217387023,23,weekday
310783,4.853330000000001,52.36833,4.88976,52.36991,118639.61416443548,486850.34346527536,121121.91752082825,487008.4853093338,23,weekday
310792,4.9297699999999995,52.37531,4.84762,52.37588,123850.53527956092,487591.3567326897,118256.98486441515,487693.25696759316,23,weekday
310773,4.9143300000000005,52.34625,4.88946,52.3862,122778.04755756067,484364.80373637157,121113.9353136663,488821.102420836,23,weekday
310778,4.90562,52.360079999999996,4.96833,52.37115,122194.77250897604,485907.47459107375,126473.62199374932,487112.6255999609,23,weekday
310775,4.88168,52.38085,4.830430000000001,52.359120000000004,120580.13212388832,488229.51068237686,117072.12058168901,485837.35273279797,23,weekday
310785,4.88702,52.37063,4.93508,52.398540000000004,120935.86677462576,487089.87900034565,124228.24772977669,490173.74299130344,23,weekday
310799,4.8557,52.35058,4.88012,52.35181,118786.54183164038,484874.24798897223,120451.30975097476,484999.18036684743,23,weekday
310790,4.93181,52.36287,4.91671,52.357079999999996,123980.75292003082,486206.36699554464,122948.0423002867,485568.7241378805,23,weekday
310776,4.87823,52.36235,4.90664,52.34231,120330.77692056513,486172.79075347376,122251.14503917613,483929.8755816413,23,weekday
310793,4.87107,52.38261,4.8739300000000005,52.36378,119859.1273891312,488430.4260660921,120039.00891081474,486333.9620217174,23,weekday
310784,4.87669,52.35759,4.83889,52.39071,120222.1492128209,485643.918289736,117675.00844195446,489347.74764301477,23,weekday
310791,4.8279,52.3462,4.850169999999999,52.376329999999996,116888.68440906968,484401.1733231072,118430.99602202134,487742.0353857186,23,weekday
310800,4.90252,52.35264,4.9557199999999995,52.31685,121978.06899632019,485081.08724660065,125578.89497005226,481076.09050084464,23,weekday
310797,4.88282,52.373709999999996,4.84505,52.375409999999995,120652.2217627099,487434.5513635984,118081.59167051701,487642.2696178891,23,weekday
312689,4.891859999999999,52.382740000000005,4.83455,52.37339,121274.69223355455,488435.01175740245,117364.88184651388,487422.9200083857,23,weekday
312696,4.84485,52.37536,4.90281,52.351659999999995,118067.9310622658,487636.8083871019,121997.09803335424,484971.91774607706,23,weekday
312688,4.9585099999999995,52.31847,4.89735,52.35604,125770.19765825928,481255.2069248788,121628.39309028024,485461.74831000983,23,weekday
312705,4.89786,52.36166,4.95475,52.307359999999996,121667.35851380826,486086.81048160465,125506.45748849382,480020.60674547765,23,weekday
312693,4.9549,52.31718,4.9368099999999995,52.36133,125523.20197283287,481113.1401104898,124320.2607992993,486032.89365050185,23,weekday
312692,4.95486,52.31722,4.93682,52.36135,125520.50112129253,481117.60686410655,124320.95579600512,486035.11467998644,23,weekday
312697,4.91865,52.37747,4.94372,52.39768,123094.86846329246,487836.52310735936,124815.69846417585,490074.4219517636,23,weekday
312681,4.86829,52.3708,4.88825,52.370670000000004,119660.4449472957,487117.76215507917,121019.66337851805,487093.75209863414,23,weekday
312682,4.855119999999999,52.3555,4.835430000000001,52.37932,118751.04332155612,485421.94861560856,117429.83175512007,488082.25116599747,23,weekday
312703,4.89428,52.3775,4.82599,52.38073,121435.48942839555,487850.86889804294,116788.28856641511,488244.06762957707,23,weekday
312698,4.87828,52.3691,4.86763,52.34534,120339.45648682851,486923.7907107321,119595.1902284463,484285.3398192007,23,weekday
312695,4.88687,52.3517,4.89901,52.37153,120911.11148330318,484983.74549565016,121753.08949702323,487184.44771929603,23,weekday
312699,4.89262,52.35305,4.93175,52.37105,121303.89248018606,485131.2612889812,123982.38548017853,487116.52570085775,23,weekday
312704,4.8919999999999995,52.36542,4.83181,52.36272,121271.0559230184,486507.8699586518,117169.19543503359,486237.1758102179,23,weekday
312702,4.86565,52.383140000000004,4.8341400000000005,52.35923,119490.53696173869,488492.03761439683,117324.93851020806,485847.6565512591,23,weekday
312722,4.92581,52.355990000000006,4.85776,52.37928,123567.1929090957,485443.46234770806,118950.2236815157,488066.45797557617,23,weekday
312710,4.87566,52.38408,4.85447,52.383,120172.7872683005,488591.76701383246,118729.25375460199,488481.99792573537,23,weekday
312716,4.89016,52.36175,4.82815,52.34691,121142.93234671866,486100.3932439804,116906.32862368031,484480.0379026158,23,weekday
312720,4.88825,52.370670000000004,4.9027,52.35463,121019.66337851805,487093.75209863414,121991.81245871657,485302.41804163525,23,weekday
312717,4.88616,52.364909999999995,4.95939,52.318740000000005,120872.89879684191,486453.85977695347,125830.3757849283,481284.8933391169,23,weekday
312711,4.92298,52.34598,4.8819099999999995,52.38674,123367.26602744003,484330.95285195595,120600.36169254578,488884.7418955178,23,weekday
314712,4.857530000000001,52.38155,4.89358,52.35788,118936.40930378699,488319.13935271057,121372.95668969347,485668.21417475236,23,weekday
314721,4.94413,52.361259999999994,4.91142,52.407579999999996,124818.829027798,486022.03197390644,122624.55994056664,491189.879012998,23,weekday
314709,4.87876,52.36273,4.82923,52.359190000000005,120367.1745239202,486214.8171961198,116990.4367739113,485845.76974815637,23,weekday
314718,4.89344,52.37907,4.91624,52.35777,121379.48244619543,488025.9414875194,122916.52317623653,485645.70347259106,23,weekday
314704,4.85806,52.30308,4.8915,52.3562,118908.75931741056,479588.1367896632,121229.98449804142,485482.25989367126,23,weekday
314707,4.86203,52.379459999999995,4.91209,52.35674,119241.10883073468,488084.3697127601,122633.06451434038,485532.9478211107,23,weekday
314717,4.87704,52.35927,4.83901,52.390640000000005,120247.30777311583,485830.6716127687,117683.11807924786,489339.89742339734,23,weekday
314720,4.84443,52.37001,4.88216,52.32691,118034.87287200481,487041.76713029953,120570.99497390576,482227.78015982243,23,weekday
314708,4.85597,52.35322,4.83507,52.37938,118807.09064523569,485167.8456383431,117405.37064715961,488089.1136348857,23,weekday
314705,4.86992,52.33652,4.924169999999999,52.359790000000004,119744.23034055915,483302.89129410445,123458.16883241577,485866.97403489606,23,weekday
314728,4.876530000000001,52.36544,4.9564900000000005,52.32085,120217.40379576798,486517.4071815244,125634.0415579491,481520.8275524622,23,weekday
314740,4.902019999999999,52.36868,4.954680000000001,52.30737,121955.95088043936,486865.9713963707,125501.69013683088,480021.74784174137,23,weekday
314730,4.83255,52.34763,4.85164,52.35778,117206.75131210603,484557.8431925304,118515.84117550077,485677.37301062356,23,weekday
314710,4.87389,52.37777,4.9304,52.36459,120047.30956614521,487890.54895758315,123885.91761187342,486398.34394882165,23,weekday
314729,4.89016,52.375009999999996,4.9259,52.345040000000004,121153.05072604933,487575.73988586105,123565.57047220753,484225.0956674147,23,weekday
314739,4.855580000000001,52.38279,4.8962900000000005,52.34173,118804.65475563043,488458.0776891861,121545.39731655506,483870.0697292067,23,weekday
314722,4.8884300000000005,52.36272,4.90526,52.34881,121025.83430224049,486209.12771268986,122161.9120795198,484653.70648618974,23,weekday
314736,4.913469999999999,52.35425,4.954680000000001,52.30648,122725.26467096296,485255.288035422,125501.09943946986,479922.72462669725,23,weekday
314763,4.87383,52.36586,4.89532,52.33757,120033.83694393307,486565.43676823465,121476.15409789073,483407.66649854113,23,weekday
314731,4.86228,52.34823,4.918419999999999,52.339,119232.96380647639,484609.51438143925,123051.5233435384,483556.33983642183,23,weekday
314744,4.958080000000001,52.32033,4.87807,52.391290000000005,125742.10394507475,481462.3283021968,120342.5005729697,489392.8198167682,23,weekday
314742,4.8998800000000005,52.35073,4.94187,52.35044,121796.77674577151,484869.7816205148,124657.48794856294,484819.10951248195,23,weekday
314741,4.88885,52.374109999999995,4.82883,52.35255,121063.15676308186,487476.21575125423,116957.49716935513,485107.19869304495,23,weekday
316098,4.8771,52.36331,4.84286,52.366640000000004,120254.55865892189,486280.14410411415,117925.13456010667,486667.6142058317,23,weekday
316109,4.91116,52.34747,4.9389199999999995,52.36116,122562.9353608104,484501.9579971602,124463.87048698634,486013.0878814305,23,weekday
316119,4.87105,52.374629999999996,4.927919999999999,52.3367,119851.44172006767,487542.55677311256,123697.33777599341,483296.2915211245,23,weekday
316121,4.8642,52.365140000000004,4.87855,52.37088,119377.36292179736,486490.01732818264,120359.23478737926,487121.70956762484,23,weekday
316117,4.88264,52.371320000000004,4.8607,52.3649,120638.11277945092,487168.7181645082,119138.78139898586,486465.04037092126,23,weekday
316116,4.85329,52.34561,4.84724,52.35483,118618.26787258525,484322.48163075076,118213.65922576527,485351.3730939794,23,weekday
316124,4.8891800000000005,52.35953,4.81959,52.38342,121074.48133561612,485853.84815713036,116354.87885987743,488546.7583238827,23,weekday
316126,4.898219999999999,52.3603,4.92517,52.35577,121690.85946137611,485935.32751922886,123523.43683851411,485419.2622434857,23,weekday
316122,4.9389199999999995,52.36116,4.90756,52.34641,124463.87048698634,486013.0878814305,122316.8578880178,484385.6367332976,23,weekday
316129,4.90073,52.3731,4.82883,52.35255,121871.3959323839,487358.3431443511,116957.49716935513,485107.19869304495,23,weekday
318120,4.89065,52.381640000000004,4.91702,52.37038,121191.47216763777,488313.18597863754,122978.76050344869,487048.38543149596,23,weekday
318150,4.88569,52.39018,4.860469999999999,52.38235,120860.34417071652,489265.70018730586,119137.22768474005,488406.6907100056,23,weekday
318145,4.91103,52.347590000000004,4.88319,52.383590000000005,122554.16512080863,484515.36769537,120685.0633850919,488533.6557319201,23,weekday
318155,4.84767,52.350840000000005,4.92096,52.37448,118239.64893896427,484907.2184754576,123250.0208085683,487502.8312751119,23,weekday
318175,4.89464,52.35176,4.85846,52.34725,121440.53855189736,484986.7953475597,118971.8862782698,484502.3692474324,23,weekday
318151,4.90605,52.36844,4.83028,52.3569,122230.23867048827,486837.43845742755,117060.00456832074,485590.42905802594,23,weekday
318182,4.875430000000001,52.37836,4.857530000000001,52.352059999999994,120152.63388959748,487955.45250920637,118912.42869342148,485038.00347560795,23,weekday
318202,4.95873,52.318509999999996,4.944719999999999,52.3989,125785.22417562976,481259.5687460427,124884.58846991038,490209.74795705406,23,weekday
318149,4.90875,52.34236,4.91947,52.33867,122394.96979070721,483934.48753465497,123122.84510488353,483519.16096509545,23,weekday
318201,4.9111199999999995,52.34689,4.92424,52.373259999999995,122559.78598633618,484437.44357649924,123472.51068515041,487365.65814057057,23,weekday
318221,4.93128,52.359390000000005,4.93602,52.36378,123942.21660804965,485819.398462959,124268.14536156927,486305.82302178576,23,weekday
318188,4.85034,52.35184,4.86116,52.37769,118422.3871592168,485017.1299312723,119180.44206386898,487887.86393986444,23,weekday
318231,4.8977900000000005,52.35777,5.009930000000001,52.35119,121659.66777306746,485654.03036156716,129295.10710594925,484876.24499479367,23,weekday
318218,4.86016,52.34495,4.86839,52.38037,119085.86043428941,484245.6225037397,119674.8781223172,488182.49975694675,23,weekday
318251,4.959219999999999,52.318690000000004,4.83904,52.39074,125818.75193966461,481279.39863196923,117685.24439395034,489351.00827932055,23,weekday
318224,4.96028,52.31926,4.88415,52.33613,125891.39879621656,481342.3920560865,120713.77114636663,483252.6733363472,23,weekday
318214,4.9490099999999995,52.34452,4.90374,52.37319,125139.98050053211,484157.46839584596,122076.43976372696,487366.985153129,23,weekday
318223,4.88941,52.3663,4.95464,52.307359999999996,121095.32243278975,486606.98979002796,125498.95550620873,480020.6514951927,23,weekday
318222,4.852069999999999,52.37041,4.91994,52.348690000000005,118555.50976613438,487082.40273455094,123162.06288830683,484633.8057151375,23,weekday
318271,4.89037,52.36251,4.95374,52.31684,121157.81638581245,486184.8548976969,125443.8814822573,481075.7831877371,23,weekday
318279,4.83281,52.35751,4.95629,52.31805,117232.87549000379,485656.97764351143,125618.55411547545,481209.37408463325,23,weekday
318259,4.86855,52.3727,4.89314,52.38475,119679.66441745334,487329.0348315475,121363.36428468609,488658.0560909141,23,weekday
320417,4.887230000000001,52.353,4.9271400000000005,52.33769,120936.63655088717,485128.2175800252,123644.87619048446,483406.77850812324,23,weekday
320430,4.8951400000000005,52.38013,4.85907,52.36097,121496.03537231023,488143.0931936091,119024.57393165442,486028.5862006768,23,weekday
320422,4.9120800000000004,52.35582,4.8594599999999994,52.378209999999996,122631.71227353529,485430.5904816715,119065.1079615622,487946.56229569437,23,weekday
320428,4.88256,52.381859999999996,4.9194,52.34972,120640.83097442485,488341.46888583025,123126.00893428037,484748.64364523586,23,weekday
320427,4.88863,52.35589,4.88812,52.404340000000005,121034.22969219025,485449.10953490465,121036.61174826976,490840.0504754215,23,weekday
320456,4.90086,52.35758,4.95472,52.30738,121868.66110750675,485631.482677872,125504.42476623147,480022.8441898037,23,weekday
320455,4.89029,52.38192,4.85963,52.34776,121167.17500835084,488344.50770064857,119052.02096792983,484558.53208140406,23,weekday
320445,4.87915,52.36204,4.84928,52.36804,120393.20101313942,486137.85962383106,118363.5462957263,486820.11695302074,23,weekday
320440,4.95753,52.30832,4.8796,52.36005,125696.68601727017,480126.2911721989,120422.30230319694,485916.2320735079,23,weekday
320439,4.88897,52.36995,4.94739,52.37125,121068.14633444333,487013.305411489,125047.63559769065,487132.1998025072,23,weekday
320437,4.8998800000000005,52.348729999999996,4.8589199999999995,52.34803,121795.28064448076,484647.25642220385,119003.86236883244,484588.9252519476,23,weekday
320458,4.8835,52.36096,4.8798900000000005,52.38293,120688.66862389284,486015.6276830287,120459.87711910426,488461.7897820079,23,weekday
320451,4.93686,52.39777,4.88521,52.3619,124348.86163012126,490087.31534181326,120805.87351339769,486119.40651818935,23,weekday
320464,4.891859999999999,52.36547,4.82916,52.34689,121261.55848532959,486513.498266029,116975.13142785951,484477.28232529724,23,weekday
320448,4.91113,52.35431,4.9273,52.33769,122565.88976538429,485263.00832597155,123655.7806966634,483406.7093142321,23,weekday
320460,4.90224,52.37293,4.828869999999999,52.35256,121974.09836235986,487338.7392307292,116960.23093608874,485108.2903198963,23,weekday
320472,4.87745,52.32524,4.911630000000001,52.40596,120248.6100499219,482044.22007799114,122637.66646661655,491009.53756228834,23,weekday
320463,4.86017,52.359759999999994,4.87873,52.381440000000005,119098.52376111562,485893.4130867917,120379.73703299333,488296.56118769,23,weekday
323523,4.8914,52.38386,4.988169999999999,52.35885,121244.22627292653,488559.8408201662,127817.23107262916,485736.4604938704,23,weekday
323518,4.84296,52.36294,4.8785300000000005,52.36542,117928.85388910968,486255.89180573623,120353.60884376874,486514.2239536098,23,weekday
323530,4.88476,52.3682,5.00919,52.3506,120780.08090954478,486820.574746097,129244.34655161934,484810.86229192535,23,weekday
323533,4.91115,52.36569,4.85324,52.364979999999996,122575.56879170085,486529.17127022374,118630.73843113253,486477.6588350508,23,weekday
323542,4.88061,52.37335,4.9324900000000005,52.40591,120501.44595519536,487395.54641492415,124057.11897232525,490994.8617911198,23,weekday
323544,4.8691699999999996,52.353629999999995,4.93655,52.358270000000005,119706.71986500052,485206.95373097376,124300.43352437249,485692.5387178127,23,weekday
323536,4.95788,52.31825,4.89401,52.377179999999996,125727.09755011922,481230.9833921044,121416.86231158263,487815.3897673503,23,weekday
323507,4.85835,52.35848,4.88532,52.38688,118973.50803613741,485751.90018805617,120832.61435765217,488898.705467861,23,weekday
323535,4.88285,52.37997,4.88936,52.37359,120659.11210672666,488131.0440298194,121097.48881612928,487418.1202587139,23,weekday
323511,4.8769599999999995,52.37097,4.91334,52.40161,120251.02314196515,487132.48441504524,122750.86367394045,490524.7771381159,23,weekday
323514,4.89975,52.36112,4.8913400000000005,52.40513,121795.69410891717,486025.8610041948,121256.33636510078,490926.4443818901,23,weekday
323547,4.85636,52.34832,4.89654,52.341809999999995,118829.66802596083,484622.4657228165,121562.49427445934,483878.8553699497,23,weekday
323521,4.8811800000000005,52.38397,4.90015,52.34203,120548.51284176734,488576.8894502268,121808.66838058038,483901.67398753477,23,weekday
